host,project_name,serial,dataset_name,model_name,freeze_backbone,model_name_teacher,selector,tgda,pretrained,ckpt_path_teacher,square_resize_random_crop,cont_loss,cont_temp,loss_cont_weight,pooling_function,lr,base_lr,opt,weight_decay,seed,epochs,image_size,batch_size,num_images_train,num_images_val,val_acc,val_loss,train_acc,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput
vsplab-DGX-Station-A100,CTGDA,32,cars,resnet34,,resnet101,cal,True,True,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,200,448,8,8144,8041,94.85,0.305,99.78,0.41,340.4458,5.4258,14.6681,76.796,21.3852,
vsplab-DGX-Station-A100,CTGDA,32,cars,resnet50,,resnet101,cal,True,True,/Desktop/CodeFolder/results_backbones/serial15_ckpts/cars_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,200,448,8,8144,8041,95.25,0.301,99.85,0.323,419.3467,8.9336,16.3934,79.3205,23.9096,
server-3090,CTGDA,32,cub,resnet18,,resnet101,cal,True,True,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,200,448,8,5994,5794,87.23,0.642,100.0,0.541,300.9242,8.0156,7.2643,66.9521,11.2791,
gpu,CTGDA,32,cub,resnet34,,resnet101,cal,True,True,/home2/video/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,200,448,8,5994,5794,88.33,0.643,100.0,0.4,656.6189,9.3105,14.6681,77.0602,21.3873,
server-3090,CTGDA,32,cub,resnet50,,resnet101,cal,True,True,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,200,448,8,5994,5794,89.18,0.655,100.0,0.315,494.5912,8.6895,16.3934,79.5908,23.9178,
server-3090,KD_TGDA,41,cub,lrresnet18t2d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,10.98,4.0,11.93,19.361,7.5832,8.498,0.6092,63.4381,7.7651,
server-3090,KD_TGDA,41,cub,lrresnet18t2pdwosrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,9.49,4.155,9.71,19.763,7.3891,8.498,0.5754,63.2662,7.5932,
server-3090,KD_TGDA,41,cub,lrresnet18t2pdwsrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,9.39,4.159,9.16,20.048,7.4018,8.498,0.5727,63.2655,7.5925,
server-3090,KD_TGDA,41,cub,lrresnet18t4pdwsrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,9.67,4.138,10.21,19.779,8.0286,8.5,0.6135,65.6325,9.9595,
server-3090,KD_TGDA,41,cub,lrresnet22,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,7.28,4.37,8.41,20.051,6.9255,8.0156,0.6926,66.9643,11.2914,
server-3090,KD_TGDA,41,cub,lrresnet22d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,9.53,4.039,10.48,19.543,7.0422,8.5156,0.7194,66.9709,11.2979,
server-3090,KD_TGDA,41,cub,lrresnet22dwrk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,8.22,4.555,8.01,20.035,6.7605,8.5137,0.6852,66.797,11.124,
server-3090,KD_TGDA,41,cub,resnet18,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,9.11,4.121,9.25,19.851,6.5669,8.0156,0.5931,66.9521,11.2791,
server-3090,KD_TGDA,41,cub,resnet18d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,11.08,4.057,11.68,19.153,6.7568,8.5156,0.6716,66.9713,11.2983,
server-3090,KD_TGDA,42,cub,lrresnet34t2d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,12.44,3.913,12.68,19.021,8.6897,8.5391,1.2136,73.5462,17.8733,
server-3090,KD_TGDA,42,cub,lrresnet34t2pdwosrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,10.34,4.018,10.56,19.572,8.5307,8.5391,1.1798,73.3743,17.7014,
server-3090,KD_TGDA,42,cub,lrresnet34t2pdwsrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,10.06,4.067,10.53,19.711,8.4355,8.5391,1.1771,73.3736,17.7007,
server-3090,KD_TGDA,42,cub,lrresnet34t4pdwsrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,10.08,4.003,11.06,19.558,9.0162,8.541,1.2179,75.7406,20.0677,
server-3090,KD_TGDA,42,cub,lrresnet38,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,8.32,4.256,8.24,19.826,8.0153,8.0566,1.297,77.0725,21.3995,
server-3090,KD_TGDA,42,cub,lrresnet38d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,10.36,3.998,10.3,19.605,8.1872,8.5566,1.3238,77.079,21.4061,
server-3090,KD_TGDA,42,cub,lrresnet38dwrk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,9.68,4.489,9.75,19.644,8.1546,8.5957,1.4407,86.3464,30.6734,
server-3090,KD_TGDA,42,cub,resnet34,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,10.51,4.004,9.55,19.525,7.7454,8.0566,1.1975,77.0602,21.3873,
server-3090,KD_TGDA,42,cub,resnet34d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,11.89,3.854,12.2,18.952,7.8931,8.5566,1.276,77.0795,21.4065,
server-3090,KD_TGDA,43,cub,lrresnet50t2d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,15.29,3.739,17.21,18.221,9.5593,9.8848,1.1398,77.8324,22.1595,
server-3090,KD_TGDA,43,cub,lrresnet50t2pdwosrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,11.05,4.118,12.35,19.183,9.4955,9.8848,1.0737,77.1449,21.472,
server-3090,KD_TGDA,43,cub,lrresnet50t2pdwsrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,10.08,4.208,10.38,19.416,9.5301,9.8848,1.071,77.1443,21.4713,
server-3090,KD_TGDA,43,cub,lrresnet50t4pdwsrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,10.49,4.106,12.15,19.172,10.1956,8.6465,1.2329,86.5966,30.9236,
server-3090,KD_TGDA,43,cub,lrresnet56,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,9.48,4.418,9.6,19.44,8.9422,9.877,1.0602,72.6365,16.9636,
server-3090,KD_TGDA,43,cub,lrresnet56d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,12.56,3.94,13.7,18.886,9.3032,9.877,1.087,72.6431,16.9701,
server-3090,KD_TGDA,43,cub,lrresnet56dwrk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,11.55,4.654,12.22,19.052,8.804,9.877,1.0203,71.9515,16.2786,
server-3090,KD_TGDA,43,cub,resnet50,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,12.5,4.094,12.72,18.727,8.7009,9.8984,1.3386,79.5908,23.9178,
server-3090,KD_TGDA,43,cub,resnet50d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,16.86,3.923,17.74,17.794,8.9123,10.1621,1.4172,79.61,23.9371,
server-3090,KD_TGDA,44,cub,lrresnet101t2d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,15.12,3.727,16.09,18.135,12.6995,9.9414,2.0679,92.3507,36.6778,
server-3090,KD_TGDA,44,cub,lrresnet101t2pdwosrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,12.7,3.949,14.09,18.774,12.431,9.9414,2.0018,91.6632,35.9903,
server-3090,KD_TGDA,44,cub,lrresnet101t2pdwsrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,11.72,4.041,13.68,18.961,12.5816,9.9414,1.9991,91.6625,35.9896,
server-3090,KD_TGDA,44,cub,lrresnet101t4pdwsrnk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,11.51,4.052,11.9,19.014,13.1575,8.7031,2.161,101.1148,45.4419,
server-3090,KD_TGDA,44,cub,lrresnet107,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,9.37,4.174,9.86,19.445,12.144,9.9336,1.9883,87.1548,31.4818,
server-3090,KD_TGDA,44,cub,lrresnet107d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,12.56,4.059,13.62,18.749,12.0967,9.9336,2.0151,87.1613,31.4884,
server-3090,KD_TGDA,44,cub,lrresnet107dwrk,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,9.42,4.399,9.11,19.743,10.0183,8.6348,2.5736,96.9766,41.3036,
server-3090,KD_TGDA,44,cub,resnet101,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,12.94,3.965,12.52,18.786,11.8773,9.9727,2.5524,98.5829,42.91,
server-3090,KD_TGDA,44,cub,resnet101d,,resnet101,cal,True,False,/hdd/edwin/results_backbones/serial15_ckpts/cub_tv_resnet101_cal_is448.pth,True,False,0.07,1,gap,0.0005,,adamw,0.05,0,5,448,8,5994,5794,18.04,3.749,18.37,17.827,11.9819,10.334,2.6311,98.6022,42.9292,
server-3090,KD_TGDA,45,soygene,lrresnet101t2d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,1,12763,11143,,,,,10.6617,2.7285,2.0688,37.6105,37.6105,69.6759
server-3090,KD_TGDA,45,soygene,lrresnet101t2d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,2,12763,11143,,,,,5.5369,2.7285,2.0688,37.6105,37.6105,134.167
server-3090,KD_TGDA,45,soygene,lrresnet101t2d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,4,12763,11143,,,,,2.9644,2.7305,2.0688,37.6105,37.6105,250.5976
server-3090,KD_TGDA,45,soygene,lrresnet101t2d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,8,12763,11143,,,,,1.6913,2.7461,2.0688,37.6105,37.6105,439.2176
server-3090,KD_TGDA,45,soygene,lrresnet101t2d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,16,12763,11143,,,,,1.067,2.7812,2.0688,37.6105,37.6105,696.2253
server-3090,KD_TGDA,45,soygene,lrresnet101t2d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,32,12763,11143,,,,,0.875,2.7422,2.0688,37.6105,37.6105,848.9462
server-3090,KD_TGDA,45,soygene,lrresnet101t2d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,64,12763,11143,,,,,0.8698,2.7422,2.0688,37.6105,37.6105,854.109
server-3090,KD_TGDA,45,soygene,lrresnet101t2d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,128,12763,11143,,,,,0.8942,2.7773,2.0688,37.6105,37.6105,830.7488
server-3090,KD_TGDA,45,soygene,lrresnet101t2d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,256,12763,11143,,,,,0.9357,3.7266,2.0688,37.6105,37.6105,793.9107
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwosrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,1,12763,11143,,,,,10.8388,2.7266,2.0027,36.923,36.923,68.5378
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwosrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,2,12763,11143,,,,,5.4948,2.7266,2.0027,36.923,36.923,135.1949
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwosrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,4,12763,11143,,,,,2.9508,2.7285,2.0027,36.923,36.923,251.747
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwosrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,8,12763,11143,,,,,1.696,2.7344,2.0027,36.923,36.923,438.0056
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwosrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,16,12763,11143,,,,,1.057,2.7461,2.0027,36.923,36.923,702.8014
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwosrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,32,12763,11143,,,,,0.8728,2.7344,2.0027,36.923,36.923,851.1498
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwosrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,64,12763,11143,,,,,0.8602,2.9043,2.0027,36.923,36.923,863.6046
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwosrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,128,12763,11143,,,,,0.8824,3.3262,2.0027,36.923,36.923,841.8754
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwosrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,256,12763,11143,,,,,0.9298,4.291,2.0027,36.923,36.923,798.9307
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,1,12763,11143,,,,,10.8399,2.7266,2.0,36.9223,36.9223,68.5307
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,2,12763,11143,,,,,5.4886,2.7266,2.0,36.9223,36.9223,135.3484
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,4,12763,11143,,,,,2.9252,2.7285,2.0,36.9223,36.9223,253.9527
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,8,12763,11143,,,,,1.6539,2.7344,2.0,36.9223,36.9223,449.1585
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,16,12763,11143,,,,,1.0651,2.7461,2.0,36.9223,36.9223,697.4367
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,32,12763,11143,,,,,0.8744,2.7344,2.0,36.9223,36.9223,849.5734
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,64,12763,11143,,,,,0.8617,2.8457,2.0,36.9223,36.9223,862.1183
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,128,12763,11143,,,,,0.8811,3.3262,2.0,36.9223,36.9223,843.0822
server-3090,KD_TGDA,45,soygene,lrresnet101t2pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,256,12763,11143,,,,,0.9348,4.291,2.0,36.9223,36.9223,794.6734
server-3090,KD_TGDA,45,soygene,lrresnet101t4pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,1,12763,11143,,,,,11.6363,2.7715,2.1619,46.3746,46.3746,63.8405
server-3090,KD_TGDA,45,soygene,lrresnet101t4pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,2,12763,11143,,,,,6.089,2.7695,2.1619,46.3746,46.3746,122.0017
server-3090,KD_TGDA,45,soygene,lrresnet101t4pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,4,12763,11143,,,,,3.1279,2.7715,2.1619,46.3746,46.3746,237.4993
server-3090,KD_TGDA,45,soygene,lrresnet101t4pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,8,12763,11143,,,,,1.7757,2.7793,2.1619,46.3746,46.3746,418.3436
server-3090,KD_TGDA,45,soygene,lrresnet101t4pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,16,12763,11143,,,,,1.0936,2.7871,2.1619,46.3746,46.3746,679.3165
server-3090,KD_TGDA,45,soygene,lrresnet101t4pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,32,12763,11143,,,,,0.8733,2.7793,2.1619,46.3746,46.3746,850.6414
server-3090,KD_TGDA,45,soygene,lrresnet101t4pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,64,12763,11143,,,,,0.8638,2.8867,2.1619,46.3746,46.3746,860.0066
server-3090,KD_TGDA,45,soygene,lrresnet101t4pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,128,12763,11143,,,,,0.8852,3.3672,2.1619,46.3746,46.3746,839.1975
server-3090,KD_TGDA,45,soygene,lrresnet101t4pdwsrnk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,256,12763,11143,,,,,0.9385,4.332,2.1619,46.3746,46.3746,791.5694
server-3090,KD_TGDA,45,soygene,lrresnet107,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,1,12763,11143,,,,,10.3466,2.6367,1.9892,32.4146,32.4146,71.7981
server-3090,KD_TGDA,45,soygene,lrresnet107,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,2,12763,11143,,,,,5.1477,2.6367,1.9892,32.4146,32.4146,144.3095
server-3090,KD_TGDA,45,soygene,lrresnet107,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,4,12763,11143,,,,,2.8098,2.6426,1.9892,32.4146,32.4146,264.3884
server-3090,KD_TGDA,45,soygene,lrresnet107,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,8,12763,11143,,,,,1.5876,2.666,1.9892,32.4146,32.4146,467.9263
server-3090,KD_TGDA,45,soygene,lrresnet107,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,16,12763,11143,,,,,1.0271,2.7383,1.9892,32.4146,32.4146,723.2707
server-3090,KD_TGDA,45,soygene,lrresnet107,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,32,12763,11143,,,,,0.8681,2.6621,1.9892,32.4146,32.4146,855.7595
server-3090,KD_TGDA,45,soygene,lrresnet107,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,64,12763,11143,,,,,0.8656,2.8789,1.9892,32.4146,32.4146,858.2337
server-3090,KD_TGDA,45,soygene,lrresnet107,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,128,12763,11143,,,,,0.8881,3.332,1.9892,32.4146,32.4146,836.4566
server-3090,KD_TGDA,45,soygene,lrresnet107,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,256,12763,11143,,,,,0.9354,4.2969,1.9892,32.4146,32.4146,794.1281
server-3090,KD_TGDA,45,soygene,lrresnet107d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,1,12763,11143,,,,,10.4417,2.6992,2.016,32.4211,32.4211,71.144
server-3090,KD_TGDA,45,soygene,lrresnet107d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,2,12763,11143,,,,,5.358,2.6992,2.016,32.4211,32.4211,138.6464
server-3090,KD_TGDA,45,soygene,lrresnet107d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,4,12763,11143,,,,,2.7926,2.7012,2.016,32.4211,32.4211,266.0108
server-3090,KD_TGDA,45,soygene,lrresnet107d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,8,12763,11143,,,,,1.6225,2.7168,2.016,32.4211,32.4211,457.8503
server-3090,KD_TGDA,45,soygene,lrresnet107d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,16,12763,11143,,,,,1.0542,2.7148,2.016,32.4211,32.4211,704.7042
server-3090,KD_TGDA,45,soygene,lrresnet107d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,32,12763,11143,,,,,0.875,2.8906,2.016,32.4211,32.4211,848.9706
server-3090,KD_TGDA,45,soygene,lrresnet107d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,64,12763,11143,,,,,0.8625,2.7148,2.016,32.4211,32.4211,861.2766
server-3090,KD_TGDA,45,soygene,lrresnet107d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,128,12763,11143,,,,,0.8907,2.75,2.016,32.4211,32.4211,833.9946
server-3090,KD_TGDA,45,soygene,lrresnet107d,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,256,12763,11143,,,,,0.9348,3.6992,2.016,32.4211,32.4211,794.6487
server-3090,KD_TGDA,45,soygene,lrresnet107dwrk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,1,12763,11143,,,,,8.0406,2.3652,2.5741,41.7704,41.7704,92.3897
server-3090,KD_TGDA,45,soygene,lrresnet107dwrk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,2,12763,11143,,,,,4.0996,2.3652,2.5741,41.7704,41.7704,181.2039
server-3090,KD_TGDA,45,soygene,lrresnet107dwrk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,4,12763,11143,,,,,2.2082,2.0879,2.5741,41.7704,41.7704,336.4144
server-3090,KD_TGDA,45,soygene,lrresnet107dwrk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,8,12763,11143,,,,,1.2997,2.1211,2.5741,41.7704,41.7704,571.5505
server-3090,KD_TGDA,45,soygene,lrresnet107dwrk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,16,12763,11143,,,,,0.9159,2.1953,2.5741,41.7704,41.7704,811.092
server-3090,KD_TGDA,45,soygene,lrresnet107dwrk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,32,12763,11143,,,,,0.8566,2.3457,2.5741,41.7704,41.7704,867.2714
server-3090,KD_TGDA,45,soygene,lrresnet107dwrk,,,,False,False,,False,False,0.07,1,gap,0.01,,sgd,0.0,0,50,128,64,12763,11143,,,,,0.855,2.6562,2.5741,41.7704,41.7704,868.8473
